id,name,slug,category,pricing,website,description,tags,featured,verified
2251,OpenAI Productivity Studio,openai-productivity-studio,AI Productivity Platform,Paid,https://platform.openai.com,"AI-powered productivity and workflow automation suite","productivity,ai,workflow",true,true
2252,Google Workspace AI,google-workspace-ai,AI Productivity Suite,Paid,https://workspace.google.com,"Google AI-enhanced productivity tools for documents and email","productivity,google,ai",true,true
2253,Microsoft Copilot Studio,microsoft-copilot-studio,AI Productivity Platform,Paid,https://www.microsoft.com,"AI assistant for Microsoft Office ecosystem","productivity,microsoft,ai",true,true
2254,Meta Productivity AI,meta-productivity-ai,AI Assistant Platform,Free,https://ai.meta.com,"Meta AI productivity and assistant tools","productivity,meta,ai",true,true
2255,Mistral Productivity API,mistral-productivity-api,AI Productivity API,Paid,https://mistral.ai,"AI automation API for productivity workflows","productivity,llm,api",true,true

2256,Notion AI,notion-ai,AI Writing Assistant,Freemium,https://www.notion.so,"AI-powered writing and workspace assistant","productivity,writing,ai",true,true
2257,ClickUp AI,clickup-ai,AI Project Management,Freemium,https://clickup.com,"AI project management and task automation tool","productivity,pm,ai",true,true
2258,Asana AI,asana-ai,AI Task Management,Paid,https://asana.com,"AI-powered task and workflow management system","productivity,workflow,ai",true,true
2259,Trello AI Automation,trello-ai-automation,AI Task Tool,Freemium,https://trello.com,"AI-enhanced task boards and automation system","productivity,kanban,ai",true,true
2260,Monday AI,monday-ai,AI Work OS,Paid,https://monday.com,"AI-driven work management and collaboration platform","productivity,workflow,ai",true,true

2261,Slack AI,slack-ai,AI Communication Tool,Paid,https://slack.com,"AI-powered team communication and summarization tool","productivity,chat,ai",true,true
2262,Zoom AI Companion,zoom-ai-companion,AI Meeting Assistant,Paid,https://zoom.us,"AI meeting transcription and summarization assistant","meeting,ai,productivity",true,true
2263,Google Meet AI Notes,google-meet-ai-notes,AI Meeting Tool,Paid,https://meet.google.com,"AI-powered meeting notes and summaries","meeting,google,ai",true,true
2264,Microsoft Teams AI,microsoft-teams-ai,AI Collaboration Tool,Paid,https://www.microsoft.com/microsoft-teams,"AI meeting assistant for Teams ecosystem","meeting,microsoft,ai",true,true
2265,Otter AI,otter-ai,AI Transcription Tool,Freemium,https://otter.ai,"AI meeting transcription and note-taking tool","meeting,transcription,ai",true,true

2266,Fireflies AI,fireflies-ai,AI Meeting Assistant,Freemium,https://fireflies.ai,"AI meeting recorder and summarization system","meeting,ai,notes",true,true
2267,Fathom AI,fathom-ai,AI Meeting Notes,Freemium,https://fathom.video,"AI meeting highlights and summaries tool","meeting,video,ai",true,true
2268,Sembly AI,sembly-ai,AI Meeting Assistant,Freemium,https://www.sembly.ai,"AI meeting insights and task extraction tool","meeting,ai,workflow",true,true
2269,Avoma AI,avoma-ai,AI Meeting Intelligence,Paid,https://www.avoma.com,"AI meeting intelligence and analytics platform","meeting,sales,ai",true,true
2270,tl;dv AI Meeting,tl-dv-ai-meeting,AI Meeting Recorder,Freemium,https://tldv.io,"AI meeting recording and clip generation tool","meeting,video,ai",true,true

2271,Grammarly AI,grammarly-ai,AI Writing Assistant,Freemium,https://www.grammarly.com,"AI grammar and writing improvement assistant","writing,ai,productivity",true,true
