id,name,slug,category,pricing,website,description,tags,featured,verified
2501,OpenAI Education AI,openai-education-ai,AI Education Platform,Paid,https://platform.openai.com,"AI-powered learning and tutoring system","education,tutoring,ai",true,true
2502,Google Classroom AI,google-classroom-ai,AI Education Tool,Free,https://classroom.google.com,"Google AI-enhanced classroom management system","education,google,ai",true,true
2503,Microsoft Education Copilot,microsoft-education-copilot,AI Education Platform,Paid,https://www.microsoft.com/education,"AI learning assistant for education systems","education,microsoft,ai",true,true
2504,Meta Learning AI,meta-learning-ai,AI Education System,Free,https://ai.meta.com,"Meta AI-powered learning and training platform","education,meta,ai",true,true
2505,Mistral Education API,mistral-education-api,AI Education API,Paid,https://mistral.ai,"AI tutoring and educational content generation API","education,llm,api",true,true

2506,Khanmigo AI,khanmigo-ai,AI Tutor,Freemium,https://www.khanacademy.org/khan-labs,"AI-powered tutoring assistant by Khan Academy","education,tutor,ai",true,true
2507,Coursera AI Coach,coursera-ai-coach,AI Learning Assistant,Paid,https://www.coursera.org,"AI-guided learning and course recommendation system","education,learning,ai",true,true
2508,Duolingo Max AI,duolingo-max-ai,AI Language Tutor,Paid,https://www.duolingo.com/max,"AI-powered language learning assistant","education,language,ai",true,true
2509,Quizlet AI Tutor,quizlet-ai-tutor,AI Study Tool,Freemium,https://quizlet.com,"AI flashcards and study assistant platform","education,study,ai",true,true
2510,Chegg AI Tutor,chegg-ai-tutor,AI Homework Help,Paid,https://www.chegg.com,"AI-based homework and study assistance system","education,tutor,ai",true,true

2511,Socratic AI,google-socratic-ai,AI Learning App,Free,https://socratic.org,"Google AI homework help and learning assistant","education,google,ai",true,true
2512,Photomath AI,photomath-ai,AI Math Solver,Freemium,https://photomath.com,"AI-powered math problem solving app","education,math,ai",true,true
2513,Symbolab AI,symbolab-ai,AI Math Solver,Freemium,https://www.symbolab.com,"AI step-by-step math solving platform","education,math,ai",true,true
2514,Wolfram Alpha AI,wolfram-alpha-ai,AI Knowledge Engine,Freemium,https://www.wolframalpha.com,"AI computational knowledge engine","education,math,ai",true,true
2515,Mathway AI,mathway-ai,AI Math Solver,Freemium,https://www.mathway.com,"AI math problem solving assistant","education,math,ai",true,true

2516,OpenAI Exam Prep AI,openai-exam-prep-ai,AI Study Platform,Paid,https://platform.openai.com,"AI-powered exam preparation system","education,exam,ai",true,true
2517,Brilliant AI,brilliant-ai,AI Learning Platform,Freemium,https://brilliant.org,"Interactive AI-powered STEM learning platform","education,stem,ai",true,true
2518,EdX AI Tutor,edx-ai-tutor,AI Education Platform,Paid,https://www.edx.org,"AI-guided online course learning system","education,online,ai",true,true
2519,Udemy AI Assistant,udemy-ai-assistant,AI Learning Tool,Paid,https://www.udemy.com,"AI course recommendation and learning assistant","education,learning,ai",true,true
2520,Skillshare AI,skillshare-ai,AI Creative Learning,Freemium,https://www.skillshare.com,"AI-powered creative learning platform","education,creative,ai",true,true

2521,OpenAI Classroom Assistant,openai-classroom-assistant,AI Teaching Tool,Paid,https://platform.openai.com,"AI classroom teaching and management assistant","education,teaching,ai",true,true
2522,ClassPoint AI,classpoint-ai,AI Presentation Tool,Freemium,https://www.classpoint.io,"AI interactive classroom presentation system","education,slides,ai",true,true
2523,Nearpod AI,nearpod-ai,AI Education Platform,Paid,https://nearpod.com,"AI interactive learning and classroom engagement tool","education,classroom,ai",true,true
2524,Padlet AI,padlet-ai,AI Collaboration Tool,Freemium,https://padlet.com,"AI collaborative learning and brainstorming platform","education,collaboration,ai",true,true
