id,name,slug,category,pricing,website,description,tags,featured,verified
2951,OpenAI Education Platform AI,openai-education-platform-ai,AI Education Platform,Paid,https://platform.openai.com,"AI-powered full education platform and learning ecosystem","education,ai,platform",true,true
2952,Google Education Suite AI,google-education-suite-ai,AI Education Platform,Paid,https://edu.google.com,"Google AI-powered education ecosystem and classroom tools","education,google,ai",true,true
2953,Microsoft Education Cloud AI,microsoft-education-cloud-ai,AI Education Platform,Paid,https://www.microsoft.com/education,"AI cloud-based education and school management system","education,microsoft,ai",true,true
2954,Meta Education AI,meta-education-ai,AI Learning Platform,Free,https://ai.meta.com,"Meta AI-powered immersive learning and training system","education,meta,ai",true,true
2955,Mistral Learning AI,mistral-learning-ai,AI Learning API,Paid,https://mistral.ai,"AI learning and tutoring API system","education,llm,ai",true,true

2956,Khan Academy AI,khan-academy-ai,AI Tutor Platform,Free,https://www.khanacademy.org,"AI-powered personalized tutoring system","education,tutor,ai",true,true
2957,Coursera AI Learning,coursera-ai-learning,AI Learning Platform,Paid,https://www.coursera.org,"AI-guided course recommendations and learning assistant","education,learning,ai",true,true
2958,Udacity AI Coach,udacity-ai-coach,AI Education Platform,Paid,https://www.udacity.com,"AI career learning and skill development platform","education,career,ai",true,true
2959,edX AI Tutor,edx-ai-tutor,AI Learning Platform,Paid,https://www.edx.org,"AI online course learning and tutoring system","education,online,ai",true,true
2960,Skillshare AI Studio,skillshare-ai-studio,AI Creative Learning,Freemium,https://www.skillshare.com,"AI creative learning and content generation platform","education,creative,ai",true,true

2961,OpenAI Exam AI,openai-exam-ai,AI Exam Prep,Paid,https://platform.openai.com,"AI exam preparation and testing system","education,exam,ai",true,true
2962,Quizlet AI Learning,quizlet-ai-learning,AI Study Tool,Freemium,https://quizlet.com,"AI flashcards and adaptive learning system","education,study,ai",true,true
2963,Anki AI,anki-ai,AI Memory System,Free,https://apps.ankiweb.net,"AI spaced repetition learning system","education,study,ai",true,true
2964,Brilliant AI Learning,brilliant-ai-learning,AI STEM Platform,Freemium,https://brilliant.org,"AI-powered interactive STEM learning platform","education,stem,ai",true,true
2965,Photomath Plus AI,photomath-plus-ai,AI Math Tutor,Freemium,https://photomath.com,"AI math solving and step-by-step explanation system","education,math,ai",true,true

2966,OpenAI Academic AI,openai-academic-ai,AI Research Education,Paid,https://platform.openai.com,"AI academic research and education assistant system","education,research,ai",true,true
2967,ResearchGate AI,researchgate-ai,AI Academic Network,Free,https://www.researchgate.net,"AI academic research discovery platform","education,research,ai",true,true
2968,Google Scholar AI,google-scholar-ai,AI Research Search,Free,https://scholar.google.com,"AI academic paper search engine","education,research,google",true,true
2969,Semantic Scholar AI Search,semantic-scholar-ai-search,AI Research Tool,Free,https://www.semanticscholar.org,"AI academic paper intelligence system","education,research,ai",true,true
