id,name,slug,category,pricing,website,description,tags,featured,verified
1451,Runway Safety Tools,runway-safety-tools,AI Content Safety,Paid,https://runwayml.com,"AI moderation and safe generation tools for media content","safety,video,ai",true,true
1452,OpenAI GPT Moderation,gpt-moderation,AI Content Moderation API,Paid,https://platform.openai.com,"AI moderation model for text safety filtering","safety,nlp,api",true,true
1453,Perspective Toxicity Model,perspective-toxicity-model,AI Toxicity Detection,Free,https://perspectiveapi.com,"Detect toxic language in text using ML models","safety,nlp,ai",true,true
1454,Detoxify AI,detoxify-ai,AI Text Moderation,Free,https://github.com/unitaryai/detoxify,"Open-source toxicity detection model","safety,nlp,open-source",true,true
1455,Roberta Toxic Classifier,roberta-toxic-classifier,AI Moderation Model,Free,https://huggingface.co,"Transformer-based toxicity classification model","nlp,safety,ai",true,true

1456,LangChain Guardrails,langchain-guardrails,AI Output Validation,Freemium,https://www.langchain.com,"Guardrails for safe and structured LLM outputs","llm,safety,framework",true,true
1457,Guardrails Hub,guardrails-hub,AI Validation Platform,Freemium,https://www.guardrailsai.com,"Prebuilt validators for LLM applications","llm,safety,validation",true,true
1458,Rebuff Cloud,rebuff-cloud,AI Security Platform,Paid,https://protectai.com,"Enterprise prompt injection detection system","security,llm,api",true,true
1459,Prompt Security AI,prompt-security-ai,AI Prompt Protection,Freemium,https://promptsecurity.io,"Detect and block malicious prompts","security,llm,ai",true,true
1460,Lakera Guard,lakera-guard,AI Security API,Paid,https://lakera.ai,"Real-time AI prompt injection protection API","security,llm,api",true,true

1461,NVIDIA NeMo Guardrails,nvidia-nemo-guardrails,AI Safety Framework,Free,https://github.com/NVIDIA/NeMo-Guardrails,"Open-source LLM safety and control framework","llm,safety,ai",true,true
1462,Anthropic Safety Tools,anthropic-safety-tools,AI Safety System,Paid,https://www.anthropic.com,"Built-in AI safety and alignment tools","safety,llm,ai",true,true
1463,OpenAI Safety Kit,openai-safety-kit,AI Safety SDK,Paid,https://platform.openai.com,"Safety tools for secure LLM applications","safety,llm,api",true,true
1464,Meta Llama Safety,meta-llama-safety,AI Safety Model,Free,https://ai.meta.com,"Safety-tuned LLaMA models for content filtering","safety,llm,ai",true,true
1465,Google Safety AI,google-safety-ai,AI Safety API,Paid,https://ai.google,"Google content safety and moderation system","safety,nlp,api",true,true

1466,Hugging Face Safety Hub,hf-safety-hub,AI Model Safety,Free,https://huggingface.co,"Safety datasets and moderation models hub","safety,nlp,open-source",true,true
1467,OpenAI Content Filter,openai-content-filter,AI Text Filter,Paid,https://platform.openai.com,"Text filtering system for unsafe outputs","safety,nlp,api",true,true
1468,Azure AI Content Filter,azure-ai-content-filter,AI Safety API,Paid,https://azure.microsoft.com,"Microsoft AI content moderation system","safety,api,ai",true,true
1469,Amazon Comprehend Safety,amazon-comprehend-safety,AI NLP Safety API,Paid,https://aws.amazon.com/comprehend,"AWS NLP moderation and analysis system","aws,safety,nlp",true,true
