id,name,slug,category,pricing,website,description,tags,featured,verified
2151,OpenAI Video Studio,openai-video-studio,AI Video Generation,Paid,https://platform.openai.com,"AI video generation and editing studio","video,genai,ai",true,true
2152,Google Veo Studio,veo-studio,AI Video Generation,Paid,https://ai.google,"Google Veo-based AI video generation platform","video,google,genai",true,true
2153,Meta Video AI Studio,meta-video-ai-studio,AI Video Tool,Free,https://ai.meta.com,"Meta AI video generation and editing system","video,meta,genai",true,true
2154,Mistral Video API,mistral-video-api,AI Video API,Paid,https://mistral.ai,"Multimodal video generation and understanding API","video,llm,api",true,true
2155,Anthropic Vision Video Tool,anthropic-vision-video-tool,AI Video Understanding,Paid,https://www.anthropic.com,"Video reasoning and multimodal understanding system","video,vision,llm",true,true

2156,Runway Gen-3 Video,runway-gen-3-video,AI Video Generator,Paid,https://runwayml.com,"Advanced AI video generation platform","video,genai,creative",true,true
2157,Pika Labs AI,pika-labs-ai,AI Video Generator,Freemium,https://pika.art,"Text-to-video AI generation platform","video,genai,ai",true,true
2158,Luma AI Dream Machine,luma-ai-dream-machine,AI Video Generator,Freemium,https://lumalabs.ai,"High-quality AI video generation model","video,genai,ai",true,true
2159,Kaiber AI Video,kaiber-ai-video,AI Video Generator,Freemium,https://kaiber.ai,"AI video creation for music and art","video,creative,ai",true,true
2160,Synthesia AI,synthesia-ai,AI Avatar Video,Paid,https://www.synthesia.io,"AI avatar-based video generation platform","video,avatar,ai",true,true

2161,HeyGen AI Video,heygen-ai-video,AI Avatar Video,Freemium,https://www.heygen.com,"AI spokesperson video generation platform","video,avatar,ai",true,true
2162,Colossyan AI,colossyan-ai,AI Video Generator,Paid,https://www.colossyan.com,"AI presenter video creation platform","video,avatar,ai",true,true
2163,DeepBrain AI Video,deepbrain-ai-video,AI Avatar Video,Paid,https://www.deepbrain.io,"AI human avatar video generation system","video,avatar,ai",true,true
2164,D-ID AI Video,d-id-ai-video,AI Talking Head Video,Freemium,https://www.d-id.com,"AI talking avatar video generation tool","video,avatar,ai",true,true
2165,Hour One AI,hour-one-ai,AI Video Generator,Paid,https://hourone.ai,"AI human presenter video platform","video,avatar,ai",true,true

2166,Steve AI Video,steve-ai-video,AI Video Generator,Freemium,https://www.steve.ai,"AI explainer video generation platform","video,marketing,ai",true,true
2167,InVideo AI,invideo-ai,AI Video Editor,Freemium,https://invideo.io,"AI-powered video editing and creation tool","video,editor,ai",true,true
2168,Kapwing AI Video,kapwing-ai-video,AI Video Editor,Freemium,https://www.kapwing.com,"Online AI video editing platform","video,editor,ai",true,true
2169,Pictory AI,pictory-ai,AI Video Generator,Freemium,https://pictory.ai,"AI text-to-video content creation tool","video,marketing,ai",true,true
2170,Descript AI Video,descript-ai-video,AI Video Editing,Paid,https://www.descript.com,"AI video editing and transcription tool","video,editor,ai",true,true

2171,Adobe Premiere AI,adobe-premiere-ai,AI Video Editing,Paid,https://www.adobe.com,"AI-powered video editing in Adobe Premiere","video,adobe,editing",true,true
2172,Filmora AI Video,filmora-ai-video,AI Video Editor,Freemium,https://filmora.wondershare.com,"AI-assisted video editing software","video,editor,ai",true,true
