id,name,slug,category,pricing,website,description,tags,featured,verified
1201,Notion AI,notion-ai,AI Productivity Assistant,Freemium,https://www.notion.so/product/ai,"AI writing, summarization and workspace automation inside Notion","productivity,writing,notes",true,true
1202,Microsoft Copilot,microsoft-copilot,AI Productivity Assistant,Freemium,https://copilot.microsoft.com,"AI assistant integrated into Microsoft ecosystem","productivity,office,ai",true,true
1203,Google Gemini,google-gemini,AI Assistant,Freemium,https://gemini.google.com,"Google’s AI assistant for search, writing and tasks","assistant,google,llm",true,true
1204,ChatGPT,chatgpt,AI Assistant,Freemium,https://chat.openai.com,"Conversational AI assistant for writing, coding and reasoning","assistant,llm,chat",true,true
1205,Claude AI,claude-ai,AI Assistant,Freemium,https://claude.ai,"Advanced AI assistant for reasoning and writing tasks","assistant,llm,reasoning",true,true

1206,Perplexity AI,perplexity-ai,AI Search Assistant,Freemium,https://www.perplexity.ai,"AI-powered answer engine with citations","search,assistant,research",true,true
1207,You.com AI,you-ai,AI Search Assistant,Freemium,https://you.com,"AI search engine with chat capabilities","search,assistant,llm",true,true
1208,Phind AI,phind-ai,AI Developer Assistant,Freemium,https://www.phind.com,"AI search engine optimized for developers","search,coding,dev",true,true
1209,Andi AI,andi-ai,AI Search Engine,Free,https://andisearch.com,"Conversational AI search engine","search,assistant,llm",true,true
1210,Brave Leo,brave-leo,AI Browser Assistant,Freemium,https://brave.com/leo,"AI assistant integrated into Brave browser","browser,assistant,ai",true,true

1211,Rewind AI,rewind-ai,AI Memory Assistant,Paid,https://www.rewind.ai,"Personal AI memory assistant that records and searches your digital life","productivity,memory,assistant",true,true
1212,Motion AI,motion-ai,AI Calendar Assistant,Paid,https://www.usemotion.com,"AI-powered scheduling and task planning tool","calendar,productivity,scheduling",true,true
1213,Sunsama AI,sunsama-ai,AI Planning Tool,Paid,https://sunsama.com,"AI daily planning and productivity scheduling assistant","planning,productivity,calendar",true,true
1214,Clockwise AI,clockwise-ai,AI Calendar Optimization,Freemium,https://www.getclockwise.com,"AI calendar optimization and meeting scheduling tool","calendar,optimization,productivity",true,true
1215,Reclaim AI,reclaim-ai,AI Scheduling Assistant,Freemium,https://reclaim.ai,"AI smart scheduling and task blocking tool","calendar,scheduling,productivity",true,true

1216,Calendly AI,calendly-ai,AI Scheduling Tool,Freemium,https://calendly.com,"AI-enhanced meeting scheduling platform","calendar,meetings,automation",true,true
1217,Fellow AI,fellow-ai,AI Meeting Notes,Freemium,https://fellow.app,"AI meeting notes and agenda assistant","meetings,notes,productivity",true,true
1218,Sembly AI,sembly-ai,AI Meeting Assistant,Paid,https://www.sembly.ai,"AI meeting transcription and insights platform","meetings,transcription,ai",true,true
1219,Avoma AI,avoma-ai,AI Meeting Intelligence,Paid,https://www.avoma.com,"AI meeting recording, coaching and analytics tool","meetings,sales,ai",true,true
