id,name,slug,category,pricing,website,description,tags,featured,verified
1101,Runway AI Video Editor,runway-ai-video-editor,AI Video Editing,Freemium,https://runwayml.com,"AI-powered video editing and generative video tools","video,editing,generative",true,true
1102,Pika Video AI,pika-video-ai,AI Video Generation,Freemium,https://pika.art,"Text-to-video AI generation platform","video,generative,animation",true,true
1103,CapCut AI,capcut-ai,AI Video Editor,Freemium,https://www.capcut.com,"AI video editing with auto captions and effects","video,editing,social",true,true
1104,Descript Video AI,descript-video-ai,AI Video Editing,Freemium,https://www.descript.com,"AI video editing by editing text transcripts","video,editing,audio",true,true
1105,VEED AI,veed-ai,AI Video Editor,Freemium,https://www.veed.io,"Online AI video editing and subtitle generation","video,editing,subtitles",true,true

1106,InVideo AI,invideo-ai,AI Video Creator,Freemium,https://invideo.io,"AI video creation from text prompts","video,marketing,creator",true,true
1107,Pictory AI,pictory-ai,AI Video Generator,Freemium,https://pictory.ai,"Turn scripts and blogs into videos using AI","video,automation,content",true,true
1108,Lumen5 AI,lumen5-ai,AI Video Maker,Freemium,https://lumen5.com,"AI video creation for marketing and social media","video,marketing,social",true,true
1109,Synthesia AI,synthesia-ai,AI Avatar Video,Paid,https://www.synthesia.io,"AI avatars for corporate video generation","video,avataar,enterprise",true,true
1110,HeyGen AI,heygen-ai,AI Avatar Video,Freemium,https://www.heygen.com,"AI talking avatars and video generation platform","video,avataar,tts",true,true

1111,Colossyan AI,colossyan-ai,AI Video Avatar,Paid,https://www.colossyan.com,"Create AI presenter videos with avatars","video,avatar,training",true,true
1112,DeepBrain AI Studios,deepbrain-ai,AI Video Avatar,Paid,https://www.deepbrain.io,"AI human avatars for video production","video,avatar,ai",true,true
1113,D-ID AI,d-id-ai,AI Talking Head,Freemium,https://www.d-id.com,"Turn images into talking AI avatars","video,avatar,animation",true,true
1114,Hour One AI,hour-one-ai,AI Video Presenter,Paid,https://hourone.ai,"AI presenters for business video content","video,avatar,enterprise",true,true
1115,Elai AI,elai-ai,AI Video Generator,Freemium,https://elai.io,"AI video creation with avatars and scripts","video,avatar,marketing",true,true

1116,Fliki AI,fliki-ai,AI Video Creator,Freemium,https://fliki.ai,"Convert text into videos with AI voiceovers","video,tts,content",true,true
1117,Steve AI,steve-ai,AI Animation Video,Freemium,https://www.steve.ai,"AI animation and explainer video creation tool","video,animation,marketing",true,true
1118,Animoto AI,animoto-ai,AI Video Maker,Freemium,https://animoto.com,"AI-assisted video creation for marketing content","video,marketing,social",true,true
1119,Clipchamp AI,clipchamp-ai,AI Video Editor,Freemium,https://clipchamp.com,"Microsoft AI video editor with templates and tools","video,editing,windows",true,true
1120,Wave.video AI,wave-video-ai,AI Video Marketing,Freemium,https://wave.video,"AI video creation and marketing platform","video,marketing,social",true,true

1121,Splice AI,splice-ai,AI Video Editor,Freemium,https://splice.com,"AI-assisted mobile video editing tool","video,mobile,editing",true,true
1122,Magisto AI,magisto-ai,AI Video Editing,Paid,https://www.magisto.com,"AI-powered automated video editing platform","video,automation,editing",true,true
1123,Filmora AI,filmora-ai,AI Video Editor,Freemium,https://filmora.wondershare.com,"AI video editing software with effects and templates","video,editing,creator",true,true
